category	path	line	matched_terms	excerpt	phase1_use
java	frontend/java-bridge/RebecaMultiStoreJsonExporter.java	770	message-server	"""message send without a message-server name"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStoreJsonExporter.java	777	message server	"""self-send message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStoreJsonExporter.java	786	message server	"""self-send to undeclared message server "" +"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStoreJsonExporter.java	793	message-server	"""indexed message-server calls"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	40	message-server	* versioned ReLico multiple-message-server finite-store JSON bridge.	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	43	priority	* Lingua Franca translation and no priority sorting.	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	51	priority	private static final String LOCAL_PRIORITY_ANNOTATION =	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	52	priority	"""priority"";"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	282	message server	"""expected at least one message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	295	message server	"""message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	302	message-server	"""message-server names"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	499	message server	"""message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	502	priority	String priority =	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	503	priority	extractLocalPriority(	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	507	priority	String priorityField =	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	509	priority	"""\""priority\"": "" +"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	511	priority	priority == null	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	513	priority	: priority	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	524	message-server	"""message-server parameter"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	531	message-server	"""message-server parameters"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	556	priority	priorityField +	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	574	priority	private static String extractLocalPriority(	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	577	priority	String priority =	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	587	message-server	"""message-server annotation"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	591	priority	!LOCAL_PRIORITY_ANNOTATION.equals(	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	596	message-server	"""message-server annotation @"" +"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	601	priority	if (priority != null) {	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	603	priority	"""multiple @priority annotations on "" +"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	611	priority	"""@priority annotation without a value"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	616	priority	"""@priority value was not normalized "" +"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	624	priority	"""@priority value"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	632	priority	"""@priority value must be nonnegative"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	636	priority	priority =	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	640	priority	return priority;	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	805	message-server	"""message send without a message-server name"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	812	message server	"""self-send message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	821	message server	"""self-send to undeclared message server "" +"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaMultiStorePayloadJsonExporter.java	828	message-server	"""indexed message-server calls"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaStoreJsonExporter.java	273	message server	"""message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaStoreJsonExporter.java	278	message-server	"""message-server parameters"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaStoreJsonExporter.java	283	message-server	"""message-server annotations"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaStoreJsonExporter.java	289	message server	"""message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaStoreJsonExporter.java	613	message-server	"""message send without a message-server name"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaStoreJsonExporter.java	619	message server	"""self-send to undeclared message server "" +"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaStoreJsonExporter.java	626	message-server	"""indexed message-server calls"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaV0JsonExporter.java	246	message server	"""message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaV0JsonExporter.java	251	message-server	"""message-server parameters"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaV0JsonExporter.java	256	message-server	"""message-server annotations"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaV0JsonExporter.java	262	message server	"""message server"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaV0JsonExporter.java	545	message-server	"""message send without a message-server name"""	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaV0JsonExporter.java	551	message server	"""self-send to undeclared message server "" +"	candidate evidence only; semantic classification requires Phase 2 inspection
java	frontend/java-bridge/RebecaV0JsonExporter.java	558	message-server	"""indexed message-server calls"""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	18	priority	"GENERATED_JSON=""$GENERATED_DIRECTORY/multistore-priority.parser.json"""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	19	priority	"GENERATED_SUMMARY=""$GENERATED_DIRECTORY/multistore-priority.summary.txt"""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	21	priority	"GENERATED_LF=""$RUNTIME_DIRECTORY/src/MultiStorePriority.lf"""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	22	priority	"GENERATED_EXECUTABLE=""$RUNTIME_DIRECTORY/bin/MultiStorePriority"""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	24	priority	"EXPECTED_JSON=""$REPOSITORY_ROOT/frontend/fixtures/multistore-priority.json"""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	25	priority	"INPUT_REBECA=""$REPOSITORY_ROOT/frontend/fixtures/multistore-priority.rebeca"""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	95	priority	"""class=PriorityController"" \"	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	107	priorities	"""sourcePriorities=4,1"" \"	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	147	priority	"""High-priority logical action was not declared first."""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	159	priority	"""High-priority reaction was not declared first."""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	186	priority	"""Startup does not schedule both priority actions."""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	191	priority	"""Priority actions are not scheduled at the same delay."""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	195	priority	"""Concrete LF priority order is high-before-low."""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	198	priority	"""Both priority actions are scheduled at """	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	208	priority	lfc src/MultiStorePriority.lf	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	224	priority	"""Generated priority executable exit code:"","	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/java-bridge/check-multistore.sh	233	priority	"echo ""Real multi-server priority parser-to-native check passed."""	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/schema/multi-store-payload-v1.schema.json	354	priority	"""priority"": {"	candidate evidence only; semantic classification requires Phase 2 inspection
frontend	frontend/schema/multi-store-payload-v1.schema.json	370	priority	"""priority"""	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/core--initialization--positive/coverage.json	192	trace	"""name_or_expression"": ""constructorFirstTrace"","	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/core--initialization--positive/coverage.json	204	trace	"""name_or_expression"": ""constructor_trace_has_matching_startup_trace"","	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/core--initialization--positive/coverage.json	216	trace	"""name_or_expression"": ""startupReflTrace"","	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/core--initialization--positive/coverage.json	228	trace	"""name_or_expression"": ""startup_refl_has_matching_constructor_trace"","	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	2	dispatch	bound-payload--dispatch--negative bound-payload dispatch negative 1 22 expected-boundary-or-rejection source,rmc,parser-json,decoded-dtr-ast,expected-boundary-stage,diagnostics yes tests/benchmarks/bound-payload--dispatch--negative/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	3	dispatch	bound-payload--dispatch--positive bound-payload dispatch positive 8 99 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/bound-payload--dispatch--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	7	priority	bound-payload--priority-selection--positive bound-payload priority-selection positive 1 20 source-plus-formal-witness source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc yes tests/benchmarks/bound-payload--priority-selection--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	8	dispatch	core--dispatch--positive core dispatch positive 11 62 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/core--dispatch--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	10	one-step	core--one-step-execution--positive core one-step-execution positive 1 4 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/core--one-step-execution--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	11	priority	core--priority-selection--positive core priority-selection positive 3 54 source-plus-formal-witness source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc yes tests/benchmarks/core--priority-selection--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	12	correspondence	core--queue-correspondence--positive core queue-correspondence positive 3 23 source-plus-formal-witness source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc yes tests/benchmarks/core--queue-correspondence--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	14	trace	core--trace-execution--positive core trace-execution positive 1 4 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/core--trace-execution--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	18	dispatch	finite-store--dispatch--positive finite-store dispatch positive 3 38 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/finite-store--dispatch--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	21	priority	finite-store--priority-selection--positive finite-store priority-selection positive 1 9 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/finite-store--priority-selection--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	22	correspondence	finite-store--queue-correspondence--positive finite-store queue-correspondence positive 1 4 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/finite-store--queue-correspondence--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	24	trace	finite-store--trace-execution--positive finite-store trace-execution positive 1 4 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/finite-store--trace-execution--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	34	priority	global-multi-actor-payload--priority-selection--negative global-multi-actor-payload priority-selection negative 1 10 expected-boundary-or-rejection source,rmc,parser-json,decoded-dtr-ast,expected-boundary-stage,diagnostics yes tests/benchmarks/global-multi-actor-payload--priority-selection--negative/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	35	dispatch	multi-store--dispatch--negative multi-store dispatch negative 2 42 expected-boundary-or-rejection source,rmc,parser-json,decoded-dtr-ast,expected-boundary-stage,diagnostics yes tests/benchmarks/multi-store--dispatch--negative/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	36	dispatch	multi-store--dispatch--positive multi-store dispatch positive 15 110 direct-source-translation,source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/multi-store--dispatch--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	39	priority	multi-store--priority-selection--negative multi-store priority-selection negative 2 37 expected-boundary-or-rejection source,rmc,parser-json,decoded-dtr-ast,expected-boundary-stage,diagnostics yes tests/benchmarks/multi-store--priority-selection--negative/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	40	priority	multi-store--priority-selection--positive multi-store priority-selection positive 5 35 direct-source-translation,source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/multi-store--priority-selection--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	41	correspondence	multi-store--queue-correspondence--positive multi-store queue-correspondence positive 2 26 direct-source-translation,source-plus-formal-witness source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc yes tests/benchmarks/multi-store--queue-correspondence--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	45	dispatch	multi-store-payload--dispatch--negative multi-store-payload dispatch negative 1 52 expected-boundary-or-rejection source,rmc,parser-json,decoded-dtr-ast,expected-boundary-stage,diagnostics yes tests/benchmarks/multi-store-payload--dispatch--negative/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	46	dispatch	multi-store-payload--dispatch--positive multi-store-payload dispatch positive 8 72 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/multi-store-payload--dispatch--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	51	priority	multi-store-payload--priority-selection--negative multi-store-payload priority-selection negative 1 17 expected-boundary-or-rejection source,rmc,parser-json,decoded-dtr-ast,expected-boundary-stage,diagnostics yes tests/benchmarks/multi-store-payload--priority-selection--negative/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	52	priority	multi-store-payload--priority-selection--positive multi-store-payload priority-selection positive 3 23 source-capability,source-plus-formal-witness,source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/multi-store-payload--priority-selection--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	53	dispatch	payload--dispatch--positive payload dispatch positive 3 46 source-plus-runtime-observation source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc,runtime yes tests/benchmarks/payload--dispatch--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/benchmarks.tsv	58	priority	payload--priority-selection--positive payload priority-selection positive 2 28 source-plus-formal-witness source,rmc,parser-json,decoded-dtr-ast,formal-witness,translated-lf-ast,lf-source,lfc yes tests/benchmarks/payload--priority-selection--positive/source/model.rebeca planned	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/legacy-script-migration.tsv	3	scheduling	frontend/java-bridge/check-v0-runtime.sh core--initialization--positive finite generated runtime termination; state assignment; absence of recursive rescheduling planned replacement benchmark implemented and passing; README references replaced; zero tracked callers	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/legacy-script-migration.tsv	5	priority|message-server|scheduling	frontend/java-bridge/check-multistore.sh multi-store--priority-selection--positive message-server priority ordering; equal-delay scheduling; generated LF; native runtime planned replacement benchmark implemented and passing; README references replaced; zero tracked callers	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	6	dispatch	BoundPayloadDispatch:0001 Relico/Tests/BoundPayloadDispatch.lean 10 def boundPayloadDispatchSourceSelected test_fixture_or_helper test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	7	dispatch	BoundPayloadDispatch:0002 Relico/Tests/BoundPayloadDispatch.lean 20 def boundPayloadDispatchTargetSelected test_fixture_or_helper test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	8	dispatch	BoundPayloadDispatch:0003 Relico/Tests/BoundPayloadDispatch.lean 30 def boundPayloadDispatchSourceBefore test_fixture_or_helper test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	9	dispatch	BoundPayloadDispatch:0004 Relico/Tests/BoundPayloadDispatch.lean 51 def boundPayloadDispatchSourceAfter test_fixture_or_helper test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	10	dispatch	BoundPayloadDispatch:0005 Relico/Tests/BoundPayloadDispatch.lean 70 def boundPayloadDispatchTargetBefore test_fixture_or_helper test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	11	dispatch	BoundPayloadDispatch:0006 Relico/Tests/BoundPayloadDispatch.lean 91 def boundPayloadDispatchTargetAfter test_fixture_or_helper test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	12	dispatch	BoundPayloadDispatch:0007 Relico/Tests/BoundPayloadDispatch.lean 110 theorem bound_payload_dispatch_selected_corresponds proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	13	dispatch	BoundPayloadDispatch:0008 Relico/Tests/BoundPayloadDispatch.lean 131 theorem bound_payload_source_dispatch_step proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	14	dispatch	BoundPayloadDispatch:0009 Relico/Tests/BoundPayloadDispatch.lean 207 theorem bound_payload_target_dispatch_step proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	15	dispatch	BoundPayloadDispatch:0010 Relico/Tests/BoundPayloadDispatch.lean 284 theorem bound_payload_source_dispatch_binds_parameter proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	16	dispatch	BoundPayloadDispatch:0011 Relico/Tests/BoundPayloadDispatch.lean 289 theorem bound_payload_target_dispatch_binds_parameter proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	17	dispatch	BoundPayloadDispatch:0012 Relico/Tests/BoundPayloadDispatch.lean 294 theorem bound_payload_source_dispatch_loads_body proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	18	dispatch	BoundPayloadDispatch:0013 Relico/Tests/BoundPayloadDispatch.lean 302 theorem bound_payload_target_dispatch_loads_body proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	19	dispatch	BoundPayloadDispatch:0014 Relico/Tests/BoundPayloadDispatch.lean 310 theorem bound_payload_source_parameter_available_after_dispatch proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	20	dispatch	BoundPayloadDispatch:0015 Relico/Tests/BoundPayloadDispatch.lean 323 theorem bound_payload_target_parameter_available_after_dispatch proof_obligation test-bound-payload-dispatch bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	21	dispatch	BoundPayloadDispatchCorrectness:0001 Relico/Tests/BoundPayloadDispatchCorrectness.lean 8 theorem bound_payload_dispatch_before_corresponds proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	22	dispatch	BoundPayloadDispatchCorrectness:0002 Relico/Tests/BoundPayloadDispatchCorrectness.lean 38 theorem bound_payload_dispatch_after_corresponds proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	23	dispatch	BoundPayloadDispatchCorrectness:0003 Relico/Tests/BoundPayloadDispatchCorrectness.lean 66 theorem bound_payload_dispatch_forward_compatible proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	24	dispatch	BoundPayloadDispatchCorrectness:0004 Relico/Tests/BoundPayloadDispatchCorrectness.lean 107 theorem bound_payload_dispatch_forward_exists proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	25	dispatch	BoundPayloadDispatchCorrectness:0005 Relico/Tests/BoundPayloadDispatchCorrectness.lean 129 theorem bound_payload_dispatch_backward_exists proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	26	dispatch	BoundPayloadDispatchCorrectness:0006 Relico/Tests/BoundPayloadDispatchCorrectness.lean 150 theorem bound_payload_dispatch_forward_selects_expected_action proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
benchmark	tests/benchmarks/registry/obligations.tsv	27	dispatch	BoundPayloadDispatchCorrectness:0007 Relico/Tests/BoundPayloadDispatchCorrectness.lean 159 theorem bound_payload_dispatch_backward_selects_expected_message proof_obligation test-bound-payload-dispatch-correctness bound-payload--dispatch--positive source-capability accepted	candidate evidence only; semantic classification requires Phase 2 inspection
