record_type	record_id	final_benchmark_id	mapping_status	matched_categories	record_json
obligation	MultiStorePayloadSelectionCompatibility:0005	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""114"",""mapping_status"":""accepted"",""name_or_expression"":""payload_projects_base"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0005"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
obligation	MultiStorePayloadSelectionCompatibility:0006	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""133"",""mapping_status"":""accepted"",""name_or_expression"":""payload_projects_exact_bag"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0006"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
obligation	MultiStorePayloadSelectionCompatibility:0007	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""151"",""mapping_status"":""accepted"",""name_or_expression"":""aligned_occurrence_preserves_payload"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0007"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
obligation	MultiStorePayloadSelectionCompatibility:0008	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""180"",""mapping_status"":""accepted"",""name_or_expression"":""source_permutation_preserves_compatibility"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0008"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
obligation	MultiStorePayloadSelectionCompatibility:0009	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""204"",""mapping_status"":""accepted"",""name_or_expression"":""target_permutation_preserves_compatibility"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0009"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
obligation	PriorityDispatchScheduling:0001	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""10"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchPriorityLowName"",""obligation_id"":""PriorityDispatchScheduling:0001"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0002	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""14"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchPriorityHighName"",""obligation_id"":""PriorityDispatchScheduling:0002"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0003	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""18"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchPriorityLowServer"",""obligation_id"":""PriorityDispatchScheduling:0003"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0004	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""30"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchPriorityHighServer"",""obligation_id"":""PriorityDispatchScheduling:0004"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0005	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""47"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchPriorityServers"",""obligation_id"":""PriorityDispatchScheduling:0005"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0006	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""52"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchLowMessage"",""obligation_id"":""PriorityDispatchScheduling:0006"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0007	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""61"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchHighMessage"",""obligation_id"":""PriorityDispatchScheduling:0007"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0008	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""70"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchSourcePriorityQueue"",""obligation_id"":""PriorityDispatchScheduling:0008"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0009	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""81"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_source_high_precedes_low"",""obligation_id"":""PriorityDispatchScheduling:0009"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0010	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""87"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_source_high_precedes_itself"",""obligation_id"":""PriorityDispatchScheduling:0010"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0011	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""94"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_source_low_does_not_precede_high"",""obligation_id"":""PriorityDispatchScheduling:0011"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0012	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""106"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_source_high_is_priority_eligible"",""obligation_id"":""PriorityDispatchScheduling:0012"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0013	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""161"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_source_low_is_not_priority_eligible"",""obligation_id"":""PriorityDispatchScheduling:0013"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0014	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""188"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchPriorityTag"",""obligation_id"":""PriorityDispatchScheduling:0014"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0015	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""197"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchLowAction"",""obligation_id"":""PriorityDispatchScheduling:0015"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0016	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""207"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchHighAction"",""obligation_id"":""PriorityDispatchScheduling:0016"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0017	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""217"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchTargetPriorityQueue"",""obligation_id"":""PriorityDispatchScheduling:0017"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0018	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""def"",""line_number"":""223"",""mapping_status"":""accepted"",""name_or_expression"":""dispatchPriorityReactions"",""obligation_id"":""PriorityDispatchScheduling:0018"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0019	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""233"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_target_high_reaction_precedes_low"",""obligation_id"":""PriorityDispatchScheduling:0019"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0020	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""241"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_target_high_reaction_precedes_itself"",""obligation_id"":""PriorityDispatchScheduling:0020"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0021	multi-store--dispatch--negative	accepted	priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""250"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_target_low_reaction_does_not_precede_high"",""obligation_id"":""PriorityDispatchScheduling:0021"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0022	multi-store--dispatch--negative	accepted	message-server-priority|priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""264"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_target_high_is_reaction_priority_eligible"",""obligation_id"":""PriorityDispatchScheduling:0022"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityDispatchScheduling:0023	multi-store--dispatch--negative	accepted	message-server-priority|priority|scheduler|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--negative"",""kind"":""theorem"",""line_number"":""323"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_target_low_is_not_reaction_priority_eligible"",""obligation_id"":""PriorityDispatchScheduling:0023"",""original_benchmark_candidate"":""test-priority-dispatch-scheduling"",""test_file"":""Relico/Tests/PriorityDispatchScheduling.lean""}"
obligation	PriorityEligibility:0001	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_low_pending_corresponds"",""obligation_id"":""PriorityEligibility:0001"",""original_benchmark_candidate"":""test-priority-eligibility"",""test_file"":""Relico/Tests/PriorityEligibility.lean""}"
obligation	PriorityEligibility:0002	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""21"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_high_pending_corresponds"",""obligation_id"":""PriorityEligibility:0002"",""original_benchmark_candidate"":""test-priority-eligibility"",""test_file"":""Relico/Tests/PriorityEligibility.lean""}"
obligation	PriorityEligibility:0003	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""34"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_priority_queues_correspond"",""obligation_id"":""PriorityEligibility:0003"",""original_benchmark_candidate"":""test-priority-eligibility"",""test_file"":""Relico/Tests/PriorityEligibility.lean""}"
obligation	PriorityEligibility:0004	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""46"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_target_priority_queue_all_microsteps_zero"",""obligation_id"":""PriorityEligibility:0004"",""original_benchmark_candidate"":""test-priority-eligibility"",""test_file"":""Relico/Tests/PriorityEligibility.lean""}"
obligation	PriorityEligibility:0005	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""66"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_source_priority_transports_forward"",""obligation_id"":""PriorityEligibility:0005"",""original_benchmark_candidate"":""test-priority-eligibility"",""test_file"":""Relico/Tests/PriorityEligibility.lean""}"
obligation	PriorityEligibility:0006	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""84"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_target_priority_transports_backward"",""obligation_id"":""PriorityEligibility:0006"",""original_benchmark_candidate"":""test-priority-eligibility"",""test_file"":""Relico/Tests/PriorityEligibility.lean""}"
obligation	PriorityEligibility:0007	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""101"",""mapping_status"":""accepted"",""name_or_expression"":""dispatch_source_earliest_transports_at_microstep_zero"",""obligation_id"":""PriorityEligibility:0007"",""original_benchmark_candidate"":""test-priority-eligibility"",""test_file"":""Relico/Tests/PriorityEligibility.lean""}"
obligation	PriorityMachineTiming:0001	multi-store--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--positive"",""kind"":""theorem"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""multi_statement_source_priority_timing"",""obligation_id"":""PriorityMachineTiming:0001"",""original_benchmark_candidate"":""test-priority-machine-timing"",""test_file"":""Relico/Tests/PriorityMachineTiming.lean""}"
obligation	PriorityMachineTiming:0002	multi-store--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--positive"",""kind"":""theorem"",""line_number"":""18"",""mapping_status"":""accepted"",""name_or_expression"":""multi_statement_source_step_preserves_priority_timing"",""obligation_id"":""PriorityMachineTiming:0002"",""original_benchmark_candidate"":""test-priority-machine-timing"",""test_file"":""Relico/Tests/PriorityMachineTiming.lean""}"
obligation	PriorityMachineTiming:0003	multi-store--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--positive"",""kind"":""theorem"",""line_number"":""27"",""mapping_status"":""accepted"",""name_or_expression"":""multi_statement_target_pending_microsteps_zero"",""obligation_id"":""PriorityMachineTiming:0003"",""original_benchmark_candidate"":""test-priority-machine-timing"",""test_file"":""Relico/Tests/PriorityMachineTiming.lean""}"
obligation	PriorityMachineTiming:0004	multi-store--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--positive"",""kind"":""theorem"",""line_number"":""37"",""mapping_status"":""accepted"",""name_or_expression"":""multi_statement_target_step_preserves_microsteps_zero"",""obligation_id"":""PriorityMachineTiming:0004"",""original_benchmark_candidate"":""test-priority-machine-timing"",""test_file"":""Relico/Tests/PriorityMachineTiming.lean""}"
obligation	PriorityMachineTiming:0005	multi-store--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--dispatch--positive"",""kind"":""theorem"",""line_number"":""48"",""mapping_status"":""accepted"",""name_or_expression"":""multi_dispatch_target_step_preserves_microsteps_zero"",""obligation_id"":""PriorityMachineTiming:0005"",""original_benchmark_candidate"":""test-priority-machine-timing"",""test_file"":""Relico/Tests/PriorityMachineTiming.lean""}"
obligation	PriorityOrder:0001	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""priority_order_transport_equivalence"",""obligation_id"":""PriorityOrder:0001"",""original_benchmark_candidate"":""test-priority-order"",""test_file"":""Relico/Tests/PriorityOrder.lean""}"
obligation	PriorityOrder:0002	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""26"",""mapping_status"":""accepted"",""name_or_expression"":""priority_order_transport_high_before_low"",""obligation_id"":""PriorityOrder:0002"",""original_benchmark_candidate"":""test-priority-order"",""test_file"":""Relico/Tests/PriorityOrder.lean""}"
obligation	PriorityOrder:0003	core--dispatch--positive	accepted	priority|trace-or-step	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--dispatch--positive"",""kind"":""theorem"",""line_number"":""39"",""mapping_status"":""accepted"",""name_or_expression"":""priority_order_transport_low_not_before_high"",""obligation_id"":""PriorityOrder:0003"",""original_benchmark_candidate"":""test-priority-order"",""test_file"":""Relico/Tests/PriorityOrder.lean""}"
obligation	PriorityTiming:0001	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""def"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingPositiveBody"",""obligation_id"":""PriorityTiming:0001"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0002	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""def"",""line_number"":""15"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingZeroBody"",""obligation_id"":""PriorityTiming:0002"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0003	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""22"",""mapping_status"":""accepted"",""name_or_expression"":""priority_timing_accepts_positive_delay"",""obligation_id"":""PriorityTiming:0003"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0004	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""30"",""mapping_status"":""accepted"",""name_or_expression"":""priority_timing_rejects_zero_delay"",""obligation_id"":""PriorityTiming:0004"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0005	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""def"",""line_number"":""38"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingBaseTag"",""obligation_id"":""PriorityTiming:0005"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0006	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""47"",""mapping_status"":""accepted"",""name_or_expression"":""positive_delay_resets_microstep"",""obligation_id"":""PriorityTiming:0006"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0007	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""59"",""mapping_status"":""accepted"",""name_or_expression"":""zero_delay_advances_microstep"",""obligation_id"":""PriorityTiming:0007"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0008	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""def"",""line_number"":""67"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingLeftMessage"",""obligation_id"":""PriorityTiming:0008"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0009	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""def"",""line_number"":""76"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingRightMessage"",""obligation_id"":""PriorityTiming:0009"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0010	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""def"",""line_number"":""85"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingLeftAction"",""obligation_id"":""PriorityTiming:0010"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0011	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""def"",""line_number"":""100"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingRightAction"",""obligation_id"":""PriorityTiming:0011"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0012	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""115"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingLeftCorresponds"",""obligation_id"":""PriorityTiming:0012"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
obligation	PriorityTiming:0013	multi-store--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--negative"",""kind"":""theorem"",""line_number"":""128"",""mapping_status"":""accepted"",""name_or_expression"":""priorityTimingRightCorresponds"",""obligation_id"":""PriorityTiming:0013"",""original_benchmark_candidate"":""test-priority-timing"",""test_file"":""Relico/Tests/PriorityTiming.lean""}"
